Date,Stock,Buy,Sell,PnL,Reason
2022-08-02,ABBOTINDIA.NS,18457.29052734375,19665.306640625,9664.12890625,TARGET_HIT
2022-08-04,ADANIENT.NS,2707.685791015625,2719.868896484375,328.94384765625,RSI_OVERBOUGHT
2022-08-10,ABBOTINDIA.NS,19693.47734375,18797.865234375,-4478.060546875004,TRAILING_STOP
2022-08-18,ADANIPORTS.NS,768.3656664608859,819.962646484375,11712.514465332024,TARGET_HIT
2022-08-24,ABB.NS,2717.928955078125,3012.450439453125,18554.853515625,TARGET_HIT
2022-08-25,ABB.NS,3012.450439453125,3095.08349609375,1983.193359375,RSI_OVERBOUGHT
2022-08-26,ABBOTINDIA.NS,18490.985770089286,17812.96484375,-4746.146484375004,TRAILING_STOP
2022-08-26,ABB.NS,3095.08349609375,3120.921875,620.12109375,RSI_OVERBOUGHT
2022-08-29,ABB.NS,3120.921875,3146.3173828125,609.4921875,RSI_OVERBOUGHT
2022-08-30,ABB.NS,3146.3173828125,3211.57763671875,1500.98583984375,RSI_OVERBOUGHT
2022-09-01,ABB.NS,3211.57763671875,3350.317138671875,3191.008544921875,RSI_OVERBOUGHT
2022-09-02,ADANIENT.NS,3139.9748028449294,3351.202880859375,11195.088134765618,TARGET_HIT
2022-09-06,ADANIENT.NS,3351.202880859375,3431.093505859375,1757.59375,RSI_OVERBOUGHT
2022-09-07,ACC.NS,2230.6993600945725,2376.724365234375,11097.900390624989,TARGET_HIT
2022-09-13,ACC.NS,2376.724365234375,2542.18115234375,5129.160400390625,TARGET_HIT
2022-09-13,ADANIENT.NS,3468.991455078125,3550.928955078125,1720.6875,RSI_OVERBOUGHT
2022-09-14,ACC.NS,2542.18115234375,2710.55322265625,4882.7900390625,TARGET_HIT
2022-09-14,ADANIENT.NS,3550.928955078125,3567.20654296875,341.829345703125,RSI_OVERBOUGHT
2022-09-15,ACC.NS,2710.55322265625,2714.999755859375,120.056396484375,RSI_OVERBOUGHT
2022-09-15,ADANIENT.NS,3567.20654296875,3743.564697265625,3703.521240234375,RSI_OVERBOUGHT
2022-09-16,ABBOTINDIA.NS,17825.94384765625,16826.189453125,-7998.03515625,BEAR_ZONE
2022-09-16,ABB.NS,3328.6100557767427,3130.273193359375,-10313.51684570312,TRAILING_STOP
2022-09-19,ADANIENT.NS,3743.564697265625,3773.4736328125,598.1787109375,RSI_OVERBOUGHT
2022-09-20,ADANIENT.NS,3773.4736328125,3829.29736328125,1060.65087890625,RSI_OVERBOUGHT
2022-09-21,ACC.NS,2677.5879669189453,2501.076171875,-11296.7548828125,TRAILING_STOP
2022-09-22,PAGEIND.NS,47428.209635416664,50670.00390625,9725.382812500007,TARGET_HIT
2022-09-26,ADANIPORTS.NS,944.5244750976562,849.8358764648438,-7480.3992919921875,TRAILING_STOP
2022-09-26,ABBOTINDIA.NS,17174.05078125,16862.865234375,-1867.11328125,BEAR_ZONE
2022-09-27,ADANIGREEN.NS,2356.0446041577484,2146.300048828125,-15311.352539062507,TRAILING_STOP
2022-09-28,ACC.NS,2420.160682355854,2322.329345703125,-6946.024902343765,TRAILING_STOP
2022-10-03,ADANIENT.NS,3565.88814051011,3152.97509765625,-14039.043457031245,TRAILING_STOP
2022-10-20,PAGEIND.NS,48090.841796875,51418.64453125,6655.60546875,TARGET_HIT
2022-10-28,ABB.NS,3098.318045479911,2915.6435546875,-10229.771484375004,TRAILING_STOP
2022-11-01,ABBOTINDIA.NS,17566.580078125,18876.251953125,10477.375,TARGET_HIT
2022-11-01,ADANIENT.NS,3338.8174487964525,3570.8017578125,8583.419433593757,TARGET_HIT
2022-11-01,ABB.NS,2915.6435546875,3102.712158203125,4676.715087890625,TARGET_HIT
2022-11-04,ADANIENT.NS,3570.8017578125,3827.9990234375,5401.142578125,TARGET_HIT
2022-11-07,ACC.NS,2306.7430729166667,2455.37646484375,11147.504394531245,TARGET_HIT
2022-11-10,ADANIPOWER.NS,69.75597965617476,74.27999877929688,8102.51824951171,TARGET_HIT
2022-11-14,PAGEIND.NS,47920.134765625,44773.9765625,-6292.31640625,TRAILING_STOP
2022-11-15,ADANIPORTS.NS,832.9403854472525,892.6524658203125,8897.099975585934,TARGET_HIT
2022-11-29,ABB.NS,3136.518927556818,2967.909912109375,-9273.495849609375,TRAILING_STOP
2022-12-02,ACC.NS,2396.2203351947624,2578.246826171875,12923.880859374998,TARGET_HIT
2022-12-13,ABBOTINDIA.NS,18656.30050223214,19980.91796875,9272.322265625011,TARGET_HIT
2022-12-14,PAGEIND.NS,44672.986979166664,43416.5,-3769.4609374999927,BEAR_ZONE
2022-12-21,ADANIENT.NS,3934.8163835392443,3896.60498046875,-1643.0903320312536,TRAILING_STOP
2022-12-21,ACC.NS,2608.520859227036,2510.71044921875,-6455.487060546876,TRAILING_STOP
2022-12-22,ABB.NS,2951.2189352101295,2758.841796875,-11157.874023437513,TRAILING_STOP
2022-12-23,ACC.NS,2499.7203344228315,2345.845947265625,-7539.844970703116,TRAILING_STOP
2022-12-23,ADANIENT.NS,3896.60498046875,3637.210693359375,-4928.491455078125,TRAILING_STOP
2022-12-23,ADANIPORTS.NS,844.1762084960938,781.62451171875,-5504.54931640625,BEAR_ZONE
2022-12-30,APOLLOHOSP.NS,4720.4384765625,4434.6083984375,-4287.451171875,TRAILING_STOP
2022-12-30,ABB.NS,2710.7873046875,2640.920166015625,-3144.021240234383,BEAR_ZONE
2023-01-06,ABBOTINDIA.NS,20100.32421875,21409.681640625,9165.501953125,TARGET_HIT
2023-01-10,ADANIPORTS.NS,807.560546875,783.888427734375,-2177.8349609375,BEAR_ZONE
2023-01-19,ADANIENT.NS,3711.464806758996,3458.8056640625,-8337.751708984368,TRAILING_STOP
2023-01-25,ACC.NS,2376.5882723096393,2139.92578125,-16803.036865234386,BEAR_ZONE
2023-01-25,ABBOTINDIA.NS,21283.705078125,20411.259765625,-4362.2265625,TRAILING_STOP
2023-01-31,AIAENG.NS,2482.8315080915177,2712.177490234375,11237.95312500001,TARGET_HIT
2023-02-01,ABB.NS,2819.388427734375,2745.356201171875,-4441.93359375,TRAILING_STOP
2023-02-01,APARINDS.NS,1648.3907470703125,1901.8350830078125,11404.9951171875,TARGET_HIT
2023-02-02,APOLLOHOSP.NS,4215.037109375,4190.8720703125,-410.8056640625,BEAR_ZONE
2023-02-07,ABB.NS,2761.51914284446,2976.079833984375,9440.67041015626,TARGET_HIT
2023-02-07,APARINDS.NS,1901.8350830078125,2171.35498046875,10511.276000976562,TARGET_HIT
2023-02-15,APLAPOLLO.NS,1134.051875403168,1218.724609375,9229.328002929691,TARGET_HIT
2023-02-16,APARINDS.NS,2171.35498046875,2354.0966796875,6213.2177734375,TARGET_HIT
2023-02-17,ABBOTINDIA.NS,19976.66434151786,19384.69140625,-4143.810546875011,TRAILING_STOP
2023-03-01,ABB.NS,3058.0165116159537,3259.513671875,11485.338134765638,TARGET_HIT
2023-03-13,ALKEM.NS,3067.45810546875,2983.753662109375,-3348.1777343750036,BEAR_ZONE
2023-03-28,ABBOTINDIA.NS,19462.31417410714,20706.830078125,8711.611328125011,TARGET_HIT
2023-03-31,APARINDS.NS,2267.991371556332,2447.862060546875,13670.172363281263,TARGET_HIT
2023-04-05,AIAENG.NS,2752.8674749558973,2927.625244140625,10834.981689453121,TARGET_HIT
2023-04-05,APARINDS.NS,2447.862060546875,2637.2001953125,5680.14404296875,TARGET_HIT
2023-04-18,AIAENG.NS,2927.625244140625,2756.99462890625,-4265.765380859375,TRAILING_STOP
2023-04-20,ABB.NS,3270.208740234375,3134.358154296875,-7064.23046875,TRAILING_STOP
2023-04-26,ABB.NS,3134.358154296875,3346.82275390625,4886.685791015625,TARGET_HIT
2023-05-03,APARINDS.NS,2637.2001953125,2903.055419921875,7443.9462890625,TARGET_HIT
2023-05-04,ABB.NS,3369.4247368706597,3593.990234375,8084.357910156252,TARGET_HIT
