Date,Open,High,Low,Close,Volume,DMA_20,DMA_50,DMA_100,DMA_200,RSI_14,MACD,MACD_signal,Volume_Change_Pct,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,52W_High,52W_Low,Distance_to_52W_High,Distance_to_52W_Low
2023-03-29,1022.0959186617868,1024.7436572444662,1009.359714078918,1020.133056640625,18804065,1043.750991821289,1070.0938146972655,1126.3561053466797,1134.6162271118164,40.951411176199244,-17.655415669869626,-17.574568166812142,49.51837660689557,1103.6824080960168,1043.750991821289,983.8195755465614,1283.0655517578125,1004.8632202148438,-0.20492522362319476,0.015195935246307949
2023-03-31,1029.3999027039445,1069.7770709600843,1029.2629756900762,1064.116455078125,28171201,1043.4576934814454,1068.744864501953,1125.0982293701172,1133.878551940918,54.05422504639433,-13.565928880585034,-16.77284030956672,49.81442044579192,1102.9283870643408,1043.4576934814454,983.98699989855,1283.0655517578125,1004.8632202148438,-0.17064529273638832,0.058966467944376225
2023-04-03,1070.4846960590223,1072.3106311531849,1056.7896998650788,1064.299072265625,10293043,1043.5809478759766,1067.437003173828,1123.854048461914,1133.2209622192383,54.09976656345329,-10.192749781366956,-15.456822203926768,-63.46253395444518,1103.213469449123,1043.5809478759766,983.9484263028302,1283.0655517578125,1004.8632202148438,-0.1705029639307791,0.059148201322438324
2023-04-05,1071.8540232011114,1071.8540232011114,1053.8453439607506,1061.74267578125,16262928,1042.221731567383,1066.102208251953,1122.728099975586,1132.622937927246,53.30326439140658,-7.637718015418386,-13.893001366225091,57.99922335892311,1098.820004520761,1042.221731567383,985.6234586140048,1283.0655517578125,1004.8632202148438,-0.17249537693015604,0.05660417698863055
2023-04-06,1058.2275373074351,1074.592970502133,1058.2275373074351,1068.8638916015625,18435046,1040.6867584228517,1065.1782580566405,1121.402659301758,1132.1431033325196,55.27849846910783,-4.980798782750753,-12.110560849530225,13.356254175139926,1092.4389421972069,1040.6867584228517,988.9345746484964,1283.0655517578125,1004.8632202148438,-0.1669452194884288,0.06369092837633679
2023-04-10,1072.7671126043012,1072.9496819536614,1059.779694186431,1061.2861328125,12961408,1038.5754608154298,1064.2155065917968,1120.0596466064453,1131.5571286010743,52.72284369914316,-3.446899244229826,-10.377828528470145,-29.69148002125951,1082.801253393876,1038.5754608154298,994.3496682369833,1283.0655517578125,1004.8632202148438,-0.17285119894417905,0.056149843543475304
2023-04-11,1065.4631729553812,1068.6586196822263,1060.9210357303307,1066.535888671875,10542367,1038.052767944336,1063.4887634277343,1118.822767944336,1131.1042166137695,54.29919430893831,-1.7870612552478633,-8.659675073825689,-18.663412184849047,1080.66794763815,1038.052767944336,995.4375882505219,1283.0655517578125,1004.8632202148438,-0.16875962634121827,0.06137419224463742
2023-04-12,1066.5359087914262,1080.8927189104256,1063.660079131172,1071.2379150390625,18179087,1038.599429321289,1063.1610021972656,1117.701156616211,1130.581423034668,55.72318923220988,-0.0911625935034408,-6.945972577761239,72.43838124777862,1082.6003315671435,1038.599429321289,994.5985270754347,1283.0655517578125,1004.8632202148438,-0.16509494501550917,0.06605346229114403
2023-04-13,1074.1364101327636,1079.9795947799273,1069.115028980157,1075.2777099609375,12378208,1040.219985961914,1063.326707763672,1116.5893585205079,1130.257420349121,56.963916336331536,1.5608346719275232,-5.244611127823487,-31.909627804740694,1087.028020818846,1040.219985961914,993.4119511049822,1283.0655517578125,1004.8632202148438,-0.1619463958892853,0.07007370588311397
2023-04-17,1106.9814803229494,1106.9814803229494,1072.333391852291,1080.73291015625,17929479,1042.3084564208984,1063.3970056152343,1115.538502807617,1130.0531759643554,58.64900202842809,3.272519899205463,-3.5411849224176972,44.84712972992537,1092.3233436664682,1042.3084564208984,992.2935691753286,1283.0655517578125,1004.8632202148438,-0.1576947033800142,0.07550250463459594
2023-04-18,1085.0925121063174,1085.0925121063174,1061.8111761257844,1068.3619384765625,10405576,1044.6662689208983,1063.2737536621094,1114.577350463867,1129.7072213745116,53.53022599465857,3.5894320099555443,-2.115061535943049,-41.96386855412809,1094.9250318335378,1044.6662689208983,994.4075060082589,1283.0655517578125,1004.8632202148438,-0.16733643342470222,0.0631914045457276
2023-04-19,1067.7685265934954,1076.373436165099,1064.6415432193398,1073.68017578125,12273475,1047.5444885253905,1063.3842272949219,1113.6047857666015,1129.4046939086913,55.33499438936063,4.221066616644293,-0.8478359054255806,17.9509428406462,1097.5259048121918,1047.5444885253905,997.5630722385894,1283.0655517578125,1004.8632202148438,-0.163191487519638,0.068483903263663
2023-04-20,1074.638556551585,1076.875393044396,1064.5956738732273,1070.9637451171875,7007330,1050.3507934570312,1063.558604736328,1112.641576538086,1129.0088436889648,54.177587209680475,4.451138388094705,0.21195895327847647,-42.90671549825946,1098.9551697739885,1050.3507934570312,1001.7464171400738,1283.0655517578125,1004.8632202148438,-0.16530862850307487,0.06578061926498932
2023-04-21,1073.0637661728558,1077.7884724738817,1066.558646510675,1072.310546875,7647317,1053.723159790039,1063.7412048339843,1111.5911773681642,1128.5004000854492,54.68368059909533,4.6881060029529635,1.1071883632133739,9.133107760017012,1098.4391107311442,1053.723159790039,1009.0072088489339,1283.0655517578125,1004.8632202148438,-0.164258953561707,0.06712090292819728
2023-04-24,1084.1794719407253,1086.8727319946267,1071.8539885727766,1076.4190673828125,12936186,1055.7386016845703,1064.1662048339845,1110.4061126708984,1127.9772354125976,56.270380792830736,5.148083906921329,1.915367471954965,69.15979813573831,1100.7302234157653,1055.7386016845703,1010.7469799533753,1283.0655517578125,1004.8632202148438,-0.1610568408542278,0.07120953949600207
2023-04-25,1080.071033835217,1086.7359021827194,1072.995384428631,1084.6588134765625,9236126,1058.008529663086,1064.806668701172,1108.892826538086,1127.9205923461914,59.34484157027312,6.107099515436175,2.7537138806512074,-28.602402593778407,1104.0150973986867,1058.008529663086,1012.001961927485,1283.0655517578125,1004.8632202148438,-0.1546349194781442,0.07940940782433865
2023-04-26,1086.005534613959,1089.2467445727557,1074.6159592843226,1078.290771484375,8617834,1060.6174102783202,1064.8993395996094,1107.294634399414,1127.820733947754,56.064222266976785,6.280876491215395,3.459146402764045,-6.6942785319299425,1104.9816997187818,1060.6174102783202,1016.2531208378585,1283.0655517578125,1004.8632202148438,-0.15959806573630944,0.07307218514160778
2023-04-27,1084.1795677314856,1088.2879820525134,1079.158065119624,1085.1153564453125,9167125,1064.5832305908202,1065.0910681152343,1105.6772686767579,1127.710520324707,58.699253528509885,6.889860939308392,4.145289310072915,6.373886988308208,1102.3230824010566,1064.5832305908202,1026.8433787805839,1283.0655517578125,1004.8632202148438,-0.1542790974641212,0.0798637412694939
2023-04-28,1087.374995527852,1106.5022750107378,1087.2608896802224,1104.9500732421875,15565210,1068.759033203125,1065.856612548828,1104.2949981689453,1127.7481674194337,65.22675674683764,8.870725183698369,5.090376484798005,69.79380121902996,1104.926320137992,1068.759033203125,1032.591746268258,1283.0655517578125,1004.8632202148438,-0.13882024832761275,0.0996024643094657
2023-05-02,1112.1170391794085,1116.4994278601828,1108.4194062766874,1114.3310546875,12981805,1073.1653625488282,1066.9312048339843,1103.0117864990234,1127.8867514038086,67.81745335895772,11.069933864442419,6.286287960726888,-16.597302574138094,1108.9926330514822,1073.1653625488282,1037.338092046174,1283.0655517578125,1004.8632202148438,-0.13150886705604758,0.10893804477115959
2023-05-03,1116.1342091904096,1116.1342091904096,1101.549188303151,1104.7674560546875,7061872,1077.3970825195313,1067.314659423828,1101.814166870117,1127.9700094604493,62.689719973515935,11.903899363098162,7.409810241201143,-45.60177109423535,1106.5384082414494,1077.3970825195313,1048.2557567976132,1283.0655517578125,1004.8632202148438,-0.13896257713322194,0.0994207309314036
2023-05-04,1105.2467632974383,1119.717677582049,1102.2567073883076,1117.503662109375,8635233,1080.0664428710938,1067.4611950683593,1100.7085321044922,1128.0430093383789,66.33981276443271,13.437627808138359,8.615373754588587,22.279658991270313,1113.3402682946419,1080.0664428710938,1046.7926174475458,1283.0655517578125,1004.8632202148438,-0.12903618947731554,0.11209529777639615
2023-05-05,1114.3083172243437,1123.5979821409155,1112.0258380416835,1114.650634765625,8746585,1082.5840209960938,1067.5680163574218,1099.7555963134766,1128.1095938110352,64.81024197908206,14.258539618761006,9.744006927423072,1.2895077642954167,1118.2391178336059,1082.5840209960938,1046.9289241585818,1273.4649658203125,1004.8632202148438,-0.12471040453977938,0.10925607818276827
2023-05-08,1118.4165791288924,1133.7777597410543,1115.7461404298203,1128.4139404296875,9153782,1085.9175842285156,1067.8574353027343,1098.9459991455078,1128.3425942993165,68.57449732849594,15.837141180128128,10.962633777964083,4.655496973961837,1125.414917355946,1085.9175842285156,1046.4202511010851,1273.4649658203125,1004.8632202148438,-0.11390264301239668,0.12295277379982932
2023-05-09,1129.8290394334551,1135.2158009724574,1124.4652198090143,1131.9061279296875,6464721,1089.0696960449218,1068.4522473144532,1098.3546063232423,1128.5484646606446,69.46696452045666,17.172036093676525,12.204514241106573,-29.376502521034475,1132.4876604430222,1089.0696960449218,1045.6517316468214,1273.4649658203125,1004.8632202148438,-0.11116037087006847,0.12642806021667455
2023-05-10,1136.6766978121202,1141.173192717246,1132.659447469911,1139.6895751953125,10872255,1092.9898681640625,1069.0228698730468,1097.822788696289,1128.7826724243164,71.41546398616235,18.64310298908572,13.492231990702404,68.17825548851992,1139.6989442688412,1092.9898681640625,1046.2807920592838,1273.4649658203125,1004.8632202148438,-0.10504834778774423,0.13417383805891744
2023-05-11,1140.7622816578707,1145.578272899187,1130.536707274967,1132.2486572265625,10557860,1096.2755065917968,1069.9486486816406,1097.1622381591797,1128.933151550293,67.0126882756125,18.98961376161037,14.591708344884,-2.891718415360933,1144.305122544737,1096.2755065917968,1048.2458906388565,1273.4649658203125,1004.8632202148438,-0.11089139661002327,0.12676893178007176
2023-05-12,1127.455243721531,1135.4896227195354,1121.383847325768,1134.0972900390625,6955341,1099.418475341797,1071.0154821777344,1096.563540649414,1129.0590884399414,67.54797312411793,19.192159989951733,15.511798673897546,-34.121678067335615,1148.6937456181445,1099.418475341797,1050.1432050654494,1273.4649658203125,1004.8632202148438,-0.10943974080313644,0.12860861779435812
2023-05-15,1136.6309023578756,1143.3184701435996,1128.984483334697,1136.3341064453125,6833343,1102.4712951660156,1071.9791442871094,1096.156802368164,1129.0462832641601,68.21995399948068,19.310571477726853,16.271553234663408,-1.7540189618309165,1152.9368366632586,1102.4712951660156,1052.0057536687725,1273.4649658203125,1004.8632202148438,-0.10768326028244214,0.13083460871655722
2023-05-16,1138.5026071786638,1141.0589403639667,1118.485181669263,1120.1514892578125,8717229,1104.4422241210937,1072.7638635253907,1095.646441040039,1128.990559387207,58.742895896568776,17.892359489058208,16.59571448554237,27.569024414550825,1154.4346136507436,1104.4422241210937,1054.4498345914437,1273.4649658203125,1004.8632202148438,-0.12039080828873994,0.11473031027876576
2023-05-17,1124.3511508366894,1125.2641183192468,1108.830341392445,1113.5322265625,8798967,1106.7007385253905,1073.8297839355469,1094.9160467529298,1128.8635177612305,55.35548176038404,16.04929085569961,16.486429759573817,0.9376603505540482,1153.976564145525,1106.7007385253905,1059.4249129052562,1273.4649658203125,1004.8632202148438,-0.12558864480012652,0.10814308272166871
2023-05-18,1118.21139175125,1121.6123498838558,1107.9858169299096,1111.1357421875,10525531,1108.5735168457031,1074.652850341797,1094.0589752197266,1128.912640686035,54.13826768351526,14.231220769954916,16.035387961650038,19.62234885072305,1153.3712492908378,1108.5735168457031,1063.7757844005685,1273.4649658203125,1004.8632202148438,-0.12747050605216048,0.10575819657319606
2023-05-19,1111.1355938507186,1116.5678769225617,1104.196751489107,1114.7418212890625,8050447,1110.7624206542969,1075.7110070800782,1093.408237915039,1128.9772921752929,55.71622867033085,12.93229216079294,15.414768801478619,-23.515051164639576,1152.1433612277028,1110.7624206542969,1069.381480080891,1273.4649658203125,1004.8632202148438,-0.1246387994890831,0.10934682339226852
2023-05-22,1111.5693019532655,1125.7207212869755,1110.3596592183865,1120.69921875,7434906,1113.1818542480469,1076.3464514160157,1092.8476593017579,1129.076962585449,58.2706550149164,12.242470487697574,14.78030913872241,-7.646047480344875,1150.7718300252757,1113.1818542480469,1075.591878470818,1273.4649658203125,1004.8632202148438,-0.11996069870042105,0.11527538893342126
2023-05-23,1123.2783175836105,1126.6335119735163,1119.0784985578175,1120.49365234375,6092034,1115.3855834960937,1076.7650573730468,1092.6301361083983,1129.0893801879884,58.146017434306074,11.546098118959662,14.133466934769862,-18.061721291432598,1149.0600926565342,1115.3855834960937,1081.7110743356532,1273.4649658203125,1004.8632202148438,-0.12012212159917947,0.11507081740357061
2023-05-24,1116.545095308795,1124.8076864197674,1110.861658447196,1113.9658203125,8112254,1116.8509338378906,1076.974132080078,1092.247592163086,1128.9500595092773,54.1826795395322,10.348189028492925,13.376411353514476,33.16166653042316,1147.460733364066,1116.8509338378906,1086.241134311715,1273.4649658203125,1004.8632202148438,-0.1252481613462133,0.1085745780150354
2023-05-25,1111.0672556833676,1117.9603357408223,1102.9187697829475,1113.8289794921875,11487863,1118.6278442382813,1077.7109167480469,1091.7694134521485,1128.661265563965,54.09943318546889,9.28081210837604,12.55729150448679,41.61123406638896,1143.703318355757,1118.6278442382813,1093.5523701208058,1273.4649658203125,1004.8632202148438,-0.12535561685067184,0.10843839946101962
2023-05-26,1122.0687058844728,1145.3500415058625,1118.7591533794464,1144.2088623046875,12626260,1121.58251953125,1079.3890002441406,1091.5961737060547,1128.5020755004882,66.4305845894068,10.762250334257487,12.198283270440928,9.909562814250128,1143.9458669398261,1121.58251953125,1099.2191721226739,1273.4649658203125,1004.8632202148438,-0.10149953629259338,0.13867125324783117
2023-05-29,1150.8279550929285,1154.9364899661489,1144.5283465169668,1150.6453857421875,10010304,1123.86728515625,1081.5445764160156,1091.4925482177734,1128.3256997680664,68.36942731153859,12.313729442606018,12.221372504873946,-20.718375829422175,1148.2156131489319,1123.86728515625,1099.5189571635683,1273.4649658203125,1004.8632202148438,-0.09644519745308408,0.14507662594733534
2023-05-30,1150.645307987406,1158.451475420254,1147.7921790871794,1150.3486328125,11342504,1125.6681640625,1083.7722790527343,1091.3681536865233,1128.2262161254882,68.17392789619291,13.365275753130618,12.450153154525282,13.308287140929975,1152.1621791060322,1125.6681640625,1099.1741490189677,1273.4649658203125,1004.8632202148438,-0.09667822540253877,0.14478130920798443
2023-05-31,1141.241614387353,1145.7381091276332,1123.4382047768397,1127.5009765625,27107927,1126.8048400878906,1085.898184814453,1090.8842669677733,1128.098719177246,55.10826173347749,12.214220930856527,12.402966709791531,138.994202691046,1151.5044073890924,1126.8048400878906,1102.1052727866888,1273.4649658203125,1004.8632202148438,-0.11461955623081366,0.12204422838904962
2023-06-01,1132.1800927726736,1134.3484659204855,1122.068625138698,1124.4652099609375,14592692,1127.1529174804687,1088.0651733398438,1090.4560723876953,1127.8806246948243,53.63733237289092,10.931034535720983,12.108580274977422,-46.16817434988666,1151.512235714982,1127.1529174804687,1102.7935992459554,1273.4649658203125,1004.8632202148438,-0.11700341969234751,0.11902315393782884
2023-06-02,1128.003101699598,1133.412563645759,1118.8731857024295,1120.7904052734375,15800644,1127.4599060058595,1090.184228515625,1090.1668804931642,1127.6092337036132,51.833740695696804,9.507972062629506,11.58845863250784,8.277787265022795,1151.3311086301921,1127.4599060058595,1103.5887033815268,1273.4649658203125,1004.8632202148438,-0.11988909364972478,0.11536613414292152
2023-06-05,1126.2684221252366,1133.8234358683376,1122.2739934203582,1130.856201171875,10908682,1127.5820190429688,1092.7040881347657,1089.9988897705077,1127.368606262207,56.180239765011656,9.08765359198992,11.088297624404255,-30.960522874890415,1151.4964413899793,1127.5820190429688,1103.6675966959583,1273.4649658203125,1004.8632202148438,-0.11198483544977222,0.12538321477234826
2023-06-06,1133.6866395560062,1135.626680467698,1123.8947880782737,1131.81494140625,7493309,1127.577459716797,1094.618182373047,1089.736176147461,1127.0374478149415,56.58212564309628,8.731261947456233,10.61689048901465,-31.308759389997796,1151.4886172767153,1127.577459716797,1103.6663021568786,1273.4649658203125,1004.8632202148438,-0.11123197592076474,0.12633731500717427
2023-06-07,1135.3071289198083,1141.241598708449,1128.733545665894,1140.3970947265625,10312545,1127.6128356933593,1096.6409191894531,1089.2858428955078,1126.707566833496,60.10898271127342,9.037152383160219,10.300942867843766,37.62337840331955,1151.5975472842897,1127.6128356933593,1103.628124102429,1273.4649658203125,1004.8632202148438,-0.10449276161125742,0.1348779334193773
2023-06-08,1143.9805586437908,1148.9335976883085,1137.133121023714,1141.081787109375,12071109,1128.0544921875,1098.9402917480468,1089.0176519775391,1126.3495993041993,60.38545896835749,9.228441975766373,10.086442689428287,17.052667406542234,1152.681114173812,1128.0544921875,1103.4278702011882,1273.4649658203125,1004.8632202148438,-0.10395510066165176,0.13555931210757935
2023-06-09,1144.4370477074842,1145.1446246797914,1131.1985964976163,1133.0018310546875,5877018,1127.9997192382812,1101.4843493652343,1088.8158807373047,1125.9402359008789,55.49722294496996,8.628590410331526,9.794872233608935,-51.31335488727672,1152.5771613621318,1127.9997192382812,1103.4222771144305,1273.4649658203125,1004.8632202148438,-0.11029995997977421,0.1275184604850471
2023-06-12,1130.0574375493186,1136.311403822295,1125.2641468372988,1134.006103515625,6391969,1127.883319091797,1103.735791015625,1088.8731719970704,1125.644197692871,55.97426172034278,8.14040262335243,9.463978311557634,8.762113711409425,1152.3234376219698,1127.883319091797,1103.443200561624,1273.4649658203125,1004.8632202148438,-0.10951134585383271,0.12851787258485786
2023-06-13,1138.959165682283,1151.946463788879,1134.9647365494957,1150.759521484375,11248016,1129.413720703125,1106.2268920898437,1089.1162567138672,1125.4484750366212,63.08350783576891,9.001606188059895,9.371503886858086,75.97106619259262,1155.5031585289191,1129.413720703125,1103.3242828773307,1273.4649658203125,1004.8632202148438,-0.09635557131867842,0.14519020930862414
2023-06-14,1150.827933567815,1166.3488637759135,1149.0019986007082,1164.910888671875,13277380,1131.9826538085938,1109.1224487304687,1089.6081317138671,1125.2317532348634,67.81169509184267,10.702639911115057,9.637731091709481,18.041972913267546,1161.2371664929146,1131.9826538085938,1102.728141124273,1273.4649658203125,1004.8632202148438,-0.0852430809343165,0.15927308835406714
2023-06-15,1164.8879084532837,1169.7953042210922,1157.4470010964749,1165.2303466796875,11813494,1134.6873840332032,1111.1447265625,1089.9447955322266,1125.0327200317383,67.91160815084025,11.938875063292926,10.097959886026171,-11.025413146268315,1165.6829856803406,1134.6873840332032,1103.6917823860658,1246.8519287109375,1004.8632202148438,-0.06546212918452536,0.15959100028614503
2023-06-16,1168.72265257123,1178.856942021871,1168.72265257123,1176.574462890625,24171579,1137.7790161132812,1113.390234375,1090.413618774414,1124.9079824829103,71.31646174998286,13.676323554751662,10.813632619771269,104.60990626481887,1172.330932792378,1137.7790161132812,1103.2270994341843,1246.8519287109375,1004.8632202148438,-0.05636392277386868,0.17088021456200647
2023-06-19,1179.5873088461865,1179.5873088461865,1160.7111839901809,1164.8880615234375,6798554,1139.988458251953,1115.4531420898438,1090.7776751708984,1124.756882019043,63.805378208791424,13.9494682916486,11.440799754146736,-71.8737696035497,1175.526389831584,1139.988458251953,1104.450526672322,1246.8519287109375,1004.8632202148438,-0.06573664867506654,0.1592503716818094
2023-06-20,1162.9480481347905,1170.457299404325,1157.2189687814275,1167.3074951171875,6921096,1142.329150390625,1117.4220141601563,1091.3001361083984,1124.6643270874024,64.63579158745648,14.197505528415377,11.992140909000465,1.8024715255626322,1178.5822286844127,1142.329150390625,1106.0760720968374,1246.8519287109375,1004.8632202148438,-0.06379621490098453,0.1616580959820706
2023-06-21,1167.2618659292657,1173.1278723617306,1163.1534517577868,1170.5943603515625,6961603,1145.160577392578,1119.6081787109374,1091.9118426513671,1124.4962228393554,65.78428571755917,14.492241837702295,12.492161094740831,0.585268575959641,1180.9531253671075,1145.160577392578,1109.3680294180485,1246.8519287109375,1004.8632202148438,-0.06116008373040267,0.16492905382812675
2023-06-22,1166.8053921892115,1174.702723824018,1155.8494202932393,1157.4471435546875,7619166,1147.341485595703,1121.4264038085937,1092.457583618164,1124.4393893432616,57.71084139253386,13.509226018302115,12.695574079453088,9.445568786384406,1180.4464577956612,1147.341485595703,1114.2365133957449,1246.8519287109375,1004.8632202148438,-0.071704412607102,0.1518454654029637
2023-06-23,1154.434209748897,1156.4884770186727,1146.7194478373872,1147.974853515625,6628570,1147.52978515625,1122.961142578125,1093.0610723876953,1124.403440246582,52.69322645799074,11.829481358752446,12.522355535312961,-13.001370491205988,1180.6041698475742,1147.52978515625,1114.4554004649258,1246.8519287109375,1004.8632202148438,-0.07930137726741693,0.14241901825223877
2023-06-26,1144.437098137329,1148.271658359126,1136.0832218598148,1139.210205078125,12641159,1146.958026123047,1124.2397924804689,1093.7832501220703,1124.2339657592775,48.4920166989258,9.679458956868757,11.953776219624121,90.7071811868925,1180.1921799151107,1146.958026123047,1113.723872330983,1246.8519287109375,1004.8632202148438,-0.08633079931479778,0.13369678794150444
2023-06-27,1139.666736088607,1145.578264166708,1135.1474200849475,1139.62109375,9689466,1146.421649169922,1125.4175561523436,1094.407280883789,1124.0048056030273,48.69851849425957,7.917438690392828,11.146508713777862,-23.34986056262721,1179.7656898656144,1146.421649169922,1113.0776084742295,1246.8519287109375,1004.8632202148438,-0.08600125844277155,0.13410568804214418
2023-06-28,1147.1760589375283,1158.519990797568,1140.2600374666351,1154.708251953125,11354006,1147.7820129394531,1127.144482421875,1095.2091180419923,1123.8855465698243,55.71855024396329,7.650245247786188,10.447256020579529,17.17886207557775,1180.1325597405207,1147.7820129394531,1115.4314661383855,1246.8519287109375,1004.8632202148438,-0.07390105804550151,0.14911982917062463
2023-06-30,1162.423070452648,1167.1021346662303,1156.511421596289,1164.1805419921875,11151555,1149.7677795410157,1128.9544897460937,1096.1693585205078,1123.8053176879882,59.468568155709214,8.1093476505946,9.979674346582543,-1.7830799102977357,1181.006097247567,1149.7677795410157,1118.5294618344644,1246.8519287109375,1004.8632202148438,-0.06630409338518659,0.15854627632134957
2023-07-03,1167.741194264735,1196.9341777415286,1166.5086096788432,1194.0582275390625,12154387,1153.431170654297,1131.4163793945313,1097.4874920654297,1123.91122467041,68.52332850790094,10.760034161940666,10.135746309654168,8.992754822085347,1187.2917948101635,1153.431170654297,1119.5705464984303,1246.8519287109375,1004.8632202148438,-0.04234159642874031,0.18827936331849035
2023-07-04,1198.3037415268395,1198.3037415268395,1174.6799673322105,1181.7557373046875,8061643,1155.9761474609375,1133.605283203125,1098.6732440185547,1123.889998474121,62.34698772997263,11.732766148863675,10.45515027749607,-33.67297750186825,1190.3151137557977,1155.9761474609375,1121.6371811660772,1246.8519287109375,1004.8632202148438,-0.05220843783234946,0.1760364132463953
2023-07-05,1190.9997357239995,1190.9997357239995,1175.8440646341217,1179.8155517578125,10248062,1158.3761779785157,1135.673212890625,1099.9197088623048,1123.8095407104493,61.40695008321872,12.206398731472746,10.805399968291406,27.1212580363581,1192.3325423908154,1158.3761779785157,1124.419813566216,1246.8519287109375,1004.8632202148438,-0.05376450515854822,0.1741056175840163
2023-07-06,1175.958111582341,1207.1824197013011,1175.958111582341,1204.5804443359375,19117987,1161.5853454589844,1138.0716455078125,1101.439157104492,1123.9245779418945,68.0324289998094,14.413921117453128,11.527104198123752,86.55221836089595,1199.9800979577244,1161.5853454589844,1123.1905929602444,1246.8519287109375,1004.8632202148438,-0.03390256966495014,0.19875065591354157
2023-07-07,1202.8686056265724,1216.5406584496827,1199.6730384312104,1202.2294921875,13375267,1164.6427307128906,1140.550419921875,1102.7248797607422,1124.0864053344726,66.85899134598307,15.791659896708325,12.380015337840668,-30.038308949577175,1205.6680491484003,1164.6427307128906,1123.617412277381,1246.8519287109375,1004.8632202148438,-0.03578807996036111,0.19641108163005364
2023-07-10,1227.4736968882496,1258.1046546175523,1221.1284462814797,1248.541015625,33240016,1170.4196899414062,1143.8189331054687,1104.4550006103516,1124.6247286987305,75.73704397685333,20.38548947208824,13.981110164690183,148.51852303210097,1222.9281545640351,1170.4196899414062,1117.9112253187773,1248.541015625,1004.8632202148438,0.0,0.24249847193935206
2023-07-11,1256.6895309307056,1264.4955779542368,1249.705166712445,1262.076171875,20069348,1176.823193359375,1146.961455078125,1106.4090338134765,1125.2233102416992,77.62372577010483,24.832057991578495,16.151299730067844,-39.62292918270557,1240.1328428114232,1176.823193359375,1113.5135439073267,1262.076171875,1004.8632202148438,0.0,0.2559681223133663
2023-07-12,1262.806571231475,1279.103541836806,1260.683840337917,1263.468505859375,18733835,1182.458642578125,1149.9442041015625,1108.4377044677735,1125.8279403686524,77.81483534092052,28.143919707977602,18.549823725649798,-6.654491217153646,1254.8927339956047,1182.458642578125,1110.0245511606452,1263.468505859375,1004.8632202148438,0.0,0.25735371784155897
2023-07-13,1270.8408996155135,1277.733978890264,1249.545369524751,1252.170166015625,14682934,1186.8216064453125,1152.8922583007814,1110.1034588623047,1126.3603286743164,72.41038638029741,29.516662663968418,20.743191513313523,-21.623447628315297,1264.8017984892851,1186.8216064453125,1108.8414144013398,1263.468505859375,1004.8632202148438,-0.008942320122229872,0.24611005838974387
2023-07-14,1255.365580017741,1260.3414396091937,1243.9988277461352,1251.1202392578125,15124144,1191.1161010742187,1155.56458984375,1111.5128924560547,1126.9414486694336,71.91056963795225,30.172046461754462,22.628962503001713,3.0049171371334893,1273.21826883733,1191.1161010742187,1109.0139333111074,1263.468505859375,1004.8632202148438,-0.009773307798569593,0.2450652129454176
2023-07-17,1253.9963391795925,1285.060901535764,1245.3228457945552,1276.6842041015625,22220040,1196.1215881347657,1158.8052612304687,1113.1866387939453,1127.7567520141602,76.21543051384876,32.38097345368942,24.579364693139254,46.917670183515845,1285.9137623565541,1196.1215881347657,1106.3294139129773,1276.6842041015625,1004.8632202148438,0.0,0.2705054562834953
2023-07-18,1285.9508548808042,1295.2861607810748,1274.9948839462777,1287.5257568359375,25867313,1202.2534729003905,1161.9874975585938,1114.9224664306641,1128.7681198120117,77.77131690161809,34.607453526424024,26.58498245979621,16.414340388226133,1299.1455380173793,1202.2534729003905,1105.3614077834018,1287.5257568359375,1004.8632202148438,0.0,0.2812945393310936
2023-07-19,1291.885581272737,1303.754521961654,1276.8211937050912,1297.2950439453125,39122156,1208.7528503417968,1165.2952758789063,1116.8737615966797,1129.7851950073243,79.09817035819894,36.736776161634225,28.61534120016381,51.241669360864805,1312.5865656120498,1208.7528503417968,1104.919135071544,1297.2950439453125,1004.8632202148438,0.0,0.29101654618023104
2023-07-20,1276.0147195399904,1301.2135132047797,1276.0147195399904,1295.7237548828125,38717624,1215.0093200683593,1168.4159594726561,1118.7194146728516,1130.9400357055665,78.2887272014112,37.86105116529916,30.464483193190883,-1.0340227670479152,1323.8506741059489,1215.0093200683593,1106.1679660307698,1297.2950439453125,1004.8632202148438,-0.0012112040894887114,0.2894528616599
2023-07-21,1290.357730278342,1293.2757006107088,1248.120695339947,1255.613525390625,30249238,1219.9176391601563,1170.8832568359376,1120.415952758789,1131.9106448364257,61.09996441919592,35.11075200736559,31.393736956025826,-21.87217376768781,1326.7686261863917,1219.9176391601563,1113.066652133921,1297.2950439453125,1004.8632202148438,-0.032129559693627095,0.24953675299427303
2023-07-24,1227.0514151401742,1243.8423605772516,1221.2648606691866,1230.2166748046875,23727866,1224.0297302246095,1172.80564453125,1121.9105633544923,1132.6345541381836,53.14374197422877,30.529877098911356,31.220964984602933,-21.558797613348148,1325.693673698064,1224.0297302246095,1122.365786751155,1297.2950439453125,1004.8632202148438,-0.05170633269100247,0.22426281513384705
