Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-07-18,23651.401519775478,571407.0477905273,595058.4493103029,8,595058.4493103029,0.0,0.0008888842272951614
2023-07-19,23651.401519775478,571272.1694335938,594923.5709533693,8,595058.4493103029,-0.000226664048027422,-0.00022666404802740292
2023-07-20,23651.401519775478,574979.5458984375,598630.947418213,8,598630.947418213,0.0,0.006231685288418998
2023-07-21,23651.401519775478,575381.2303466797,599032.6318664552,8,599032.6318664552,0.0,0.0006710051492904157
2023-07-24,23651.401519775478,574805.5498657227,598456.9513854982,8,599032.6318664552,-0.0009610168967979862,-0.0009610168967979504
2023-07-25,23651.401519775478,573123.3535766602,596774.7550964357,8,599032.6318664552,-0.0037692049646518904,-0.0028108893800431467
2023-07-26,23651.401519775478,576511.0865478516,600162.4880676271,8,600162.4880676271,0.0,0.005676736393857684
2023-07-27,23651.401519775478,575564.7210083008,599216.1225280763,8,600162.4880676271,-0.0015768488673756358,-0.0015768488673756353
2023-07-28,23651.401519775478,572230.8862915039,595882.2878112794,8,600162.4880676271,-0.007131735723985065,-0.005563659907432905
2023-07-31,31137.086273193447,572414.8438720703,603551.9301452638,8,603551.9301452638,0.0,0.012871069489505338
2023-08-01,40021.96633911142,571526.9259643555,611548.8923034669,8,611548.8923034669,0.0,0.013249832796124794
2023-08-02,40021.96633911142,561773.9520874023,601795.9184265138,8,611548.8923034669,-0.015947987151472817,-0.01594798715147283
2023-08-03,40021.96633911142,560232.8280639648,600254.7944030763,8,611548.8923034669,-0.018468021187725725,-0.002560874835221605
2023-08-04,40021.96633911142,564460.5764160156,604482.5427551271,8,611548.8923034669,-0.011554839911039087,0.007043256282950772
2023-08-07,40021.96633911142,568684.4954223633,608706.4617614747,8,611548.8923034669,-0.0046479203507112194,0.006987660862951994
2023-08-08,40021.96633911142,566116.3779907227,606138.3443298341,8,611548.8923034669,-0.008847286033424707,-0.004218975143140402
2023-08-09,40021.96633911142,568869.686340332,608891.6526794435,8,611548.8923034669,-0.004345097599661491,0.004542376134698323
2023-08-10,40021.96633911142,566238.7143554688,606260.6806945802,8,611548.8923034669,-0.008647242559737263,-0.004320919778232457
2023-08-11,40021.96633911142,566463.367980957,606485.3343200685,8,611548.8923034669,-0.008279890695780648,0.00037055615289260935
2023-08-14,37926.58493042001,565205.243347168,603131.828277588,7,611548.8923034669,-0.013763517736374435,-0.00552940995059692
2023-08-16,37926.58493042001,563433.1062011719,601359.6911315919,7,611548.8923034669,-0.016661302636811655,-0.0029382252153015154
2023-08-17,37926.58493042001,566198.2362670898,604124.8211975099,7,611548.8923034669,-0.012139783424336591,0.004598130048781179
2023-08-18,45760.36044311532,560327.7774658203,606088.1379089357,8,611548.8923034669,-0.008929383183023538,0.0032498527498572294
2023-08-21,758.2115173340717,609792.6713867188,610550.8829040529,8,611548.8923034669,-0.0016319372203503616,0.0073631947500476524
2023-08-22,758.2115173340717,612419.1579589844,613177.3694763185,8,613177.3694763185,0.0,0.004301830765968129
2023-08-23,758.2115173340717,612450.9962158203,613209.2077331544,8,613209.2077331544,0.0,5.1923404908338355e-05
2023-08-24,758.2115173340717,609235.1348876953,609993.3464050294,8,613209.2077331544,-0.005244313502749003,-0.0052443135027490095
2023-08-25,758.2115173340717,605244.4979248047,606002.7094421388,8,613209.2077331544,-0.011752103849933745,-0.006542099166178206
2023-08-28,758.2115173340717,608020.4368896484,608778.6484069825,8,613209.2077331544,-0.0072252002584082,0.004580736887132453
2023-08-29,758.2115173340717,610344.0043945312,611102.2159118654,8,613209.2077331544,-0.003436008126945716,0.003816769052204849
2023-08-30,758.2115173340717,612079.9057617188,612838.1172790529,8,613209.2077331544,-0.0006051612556069887,0.002840607220834901
2023-08-31,758.2115173340717,612227.5626220703,612985.7741394044,8,613209.2077331544,-0.00036436764310171597,0.00024093941970693145
2023-09-01,758.2115173340717,621393.5025634766,622151.7140808107,8,622151.7140808107,0.0,0.014952940717547047
2023-09-04,9272.040298462001,623661.7490997314,632933.7893981935,10,632933.7893981935,0.0,0.01733029914305173
2023-09-05,9272.040298462001,626424.697341919,635696.737640381,10,635696.737640381,0.0,0.0043653037465649636
2023-09-06,9272.040298462001,627660.3965454102,636932.4368438722,10,636932.4368438722,0.0,0.0019438501573532108
2023-09-07,12224.15473937997,626854.429763794,639078.584503174,9,639078.584503174,0.0,0.0033695059870657573
2023-09-08,16600.04469299325,628903.7183532715,645503.7630462648,8,645503.7630462648,0.0,0.01005381607034428
2023-09-11,20462.983291626064,632592.6936187744,653055.6769104005,8,653055.6769104005,0.0,0.011699256141430858
2023-09-12,20462.983291626064,627460.9680175781,647923.9513092042,8,653055.6769104005,-0.007858021578610921,-0.00785802157861093
2023-09-13,40107.153213501064,618736.7713928223,658843.9246063234,9,658843.9246063234,0.0,0.016853788589006546
2023-09-14,40107.153213501064,623505.9208679199,663613.074081421,9,663613.074081421,0.0,0.0072386635088839135
2023-09-15,2719.072402954189,664863.9906768799,667583.0630798341,10,667583.0630798341,0.0,0.005982385148014746
