Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-02-07,1587.4800720214844,587185.4635009766,588772.943572998,5,623714.9651794434,-0.05602241978656462,0.02538635144790291
2023-02-08,1587.4800720214844,590170.0385742188,591757.5186462402,5,623714.9651794434,-0.05123726111655656,0.005069144405872583
2023-02-09,1587.4800720214844,589550.9962158203,591138.4762878418,5,623714.9651794434,-0.052229769542613554,-0.0010461081420893859
2023-02-10,1587.4800720214844,588503.0213623047,590090.5014343262,5,623714.9651794434,-0.05390998392261343,-0.0017728077185849012
2023-02-13,1587.4800720214844,589395.0693359375,590982.549407959,5,623714.9651794434,-0.05247976655821819,0.0015117138328180069
2023-02-14,1587.4800720214844,592060.5325927734,593648.0126647949,5,623714.9651794434,-0.048206238735987596,0.004510223287483184
2023-02-15,134428.46249389648,463869.4228515625,598297.885345459,4,623714.9651794434,-0.04075111429572939,0.007832709924844972
2023-02-16,214467.74960327148,385934.9345703125,600402.684173584,3,623714.9651794434,-0.037376497771145205,0.003517978050197712
2023-02-17,350160.5894470215,247137.654296875,597298.2437438965,2,623714.9651794434,-0.042353836143640966,-0.005170597186720749
2023-02-20,300170.7144470215,293968.08154296875,594138.7959899902,2,623714.9651794434,-0.047419367564708076,-0.005289564781076006
2023-02-21,250255.64413452148,344799.2607421875,595054.904876709,2,623714.9651794434,-0.04595057342337273,0.0015419105651774956
2023-02-22,250255.64413452148,343401.7431640625,593657.387298584,2,623714.9651794434,-0.04819120841875549,-0.0023485523212594117
2023-02-23,250255.64413452148,341502.5700683594,591758.2142028809,2,623714.9651794434,-0.051236145933052146,-0.00319910631339948
2023-02-24,250255.64413452148,342781.51904296875,593037.1631774902,2,623714.9651794434,-0.049185611560766535,0.002161269491344875
2023-02-27,250255.64413452148,338159.2287597656,588414.8728942871,2,623714.9651794434,-0.05659651324062808,-0.007794267493181906
2023-02-28,43815.579193115234,549183.2209472656,592998.8001403809,5,623714.9651794434,-0.04924711888262202,0.0077902980656257
2023-03-01,18236.907806396484,585113.0493164062,603349.9571228027,5,623714.9651794434,-0.0326511454647903,0.01745561201805379
2023-03-02,18236.907806396484,580300.5922851562,598537.5000915527,5,623714.9651794434,-0.04036694081990969,-0.007976228347142289
2023-03-03,18236.907806396484,580806.326171875,599043.2339782715,5,623714.9651794434,-0.03955609946616207,0.0008449493751709891
2023-03-06,18236.907806396484,584706.0166015625,602942.924407959,5,623714.9651794434,-0.03330373957839578,0.006509864745136262
2023-03-08,18236.907806396484,588089.7705078125,606326.678314209,5,623714.9651794434,-0.027878578895780944,0.005612063379917043
2023-03-09,18236.907806396484,588055.1574707031,606292.0652770996,5,623714.9651794434,-0.027934073855885703,-5.7086449182119914e-05
2023-03-10,18236.907806396484,590447.8479003906,608684.7557067871,5,623714.9651794434,-0.024097881743677652,0.00394643203617373
2023-03-13,780.9742126464844,600967.517578125,601748.4917907715,4,623714.9651794434,-0.03521876917343502,-0.011395494713780763
2023-03-14,780.9742126464844,599576.4399414062,600357.4141540527,4,623714.9651794434,-0.03744907903351435,-0.0023117260046285892
2023-03-15,780.9742126464844,601881.2729492188,602662.2471618652,4,623714.9651794434,-0.03375374841538593,0.003839101431037051
2023-03-16,780.9742126464844,594355.1967773438,595136.1709899902,4,623714.9651794434,-0.04582027975107344,-0.012488049827772962
2023-03-17,780.9742126464844,607790.919921875,608571.8941345215,4,623714.9651794434,-0.02427883230373541,0.022575880612635935
2023-03-20,780.9742126464844,605363.2651367188,606144.2393493652,4,623714.9651794434,-0.02817108264353255,-0.003989101055362987
2023-03-21,780.9742126464844,607969.8388671875,608750.813079834,4,623714.9651794434,-0.023991972190861535,0.00430025324214367
2023-03-22,780.9742126464844,611799.9482421875,612580.922454834,4,623714.9651794434,-0.017851171362236115,0.006291752376678561
2023-03-23,780.9742126464844,614892.994140625,615673.9683532715,4,623714.9651794434,-0.012892101801435008,0.005049203762406584
2023-03-24,780.9742126464844,613960.0522460938,614741.0264587402,4,623714.9651794434,-0.014387884244722772,-0.001515318078213701
2023-03-27,780.9742126464844,615223.4887695312,616004.4629821777,4,623714.9651794434,-0.012362220930593363,0.002055233779849841
2023-03-28,145728.78475952148,471040.20458984375,616768.9893493652,3,623714.9651794434,-0.011136458507260222,0.0012411052405145728
2023-03-29,98993.15829467773,520723.6884765625,619716.8467712402,3,623714.9651794434,-0.006410169117960578,0.004779516273969442
2023-03-31,1462.8746032714844,633492.5141601562,634955.3887634277,6,634955.3887634277,0.0,0.02458952354059951
2023-04-03,1462.8746032714844,638934.775390625,640397.6499938965,6,640397.6499938965,0.0,0.008571092279518355
2023-04-05,21496.93099975586,624998.3977050781,646495.328704834,6,646495.328704834,0.0,0.009521706881647107
2023-04-06,21496.93099975586,626636.7260742188,648133.6570739746,6,648133.6570739746,0.0,0.0025341689203273177
2023-04-10,21496.93099975586,622833.9892578125,644330.9202575684,6,648133.6570739746,-0.005867210836687386,-0.005867210836687398
2023-04-11,21496.93099975586,615194.9399414062,636691.8709411621,6,648133.6570739746,-0.01765343615152915,-0.011855785709232403
